10 7437 20962
3 2695 0.0724091 0.248534
2 2696 0.0519051 -0.135715
3 2696 0.00490744 -0.179344
2 2697 0.16727 -0.127684
3 2697 0.112843 -0.159157
2 2615 0.202541 0.00976837
2 2698 0.248122 -0.128351
3 2698 0.195911 -0.15027
3 497 0.259456 0.108334
2 2699 0.226619 -0.0767827
3 2699 0.171925 -0.0971552
2 2700 0.274445 -0.0118067
3 2700 0.189138 -0.0373648
2 2701 0.191312 -0.128514
3 2701 0.142021 -0.157331
2 848 0.225573 -0.0891623
2 2664 0.415149 0.00735003
2 2702 0.202533 0.00413432
3 2702 0.108997 -0.0321485
2 2703 0.425362 -0.0433205
3 2703 0.360015 -0.0459731
2 2704 0.148976 0.00895425
3 2704 0.073179 -0.0230881
3 1737 -0.0403848 -0.0999241
2 2656 0.386736 0.0977455
2 2705 0.302201 -0.0112884
3 2705 0.21437 -0.0347004
2 1058 0.265226 0.00312797
2 2706 0.392511 -0.0208708
3 2706 0.31766 -0.0291952
2 2707 0.12954 -0.209771
3 2707 0.106378 -0.238127
2 2708 0.268893 -0.125201
3 2708 0.215738 -0.146042
2 2709 0.276781 0.0186626
3 2709 0.18053 -0.00836874
2 2710 -0.379973 -0.0246572
3 2710 -0.41635 -0.123696
2 2711 0.205065 0.0611678
3 2711 0.094563 0.0226161
2 2712 0.299374 -0.0351559
3 2712 0.221654 -0.0560898
2 2713 0.168987 -0.128715
3 2713 0.115458 -0.159984
2 2714 0.332595 0.0561304
3 2714 0.227772 0.0344163
2 2715 0.42509 0.0671768
3 2715 0.326611 0.0616526
2 2716 0.227662 0.00498441
3 2716 0.132195 -0.0280671
2 2717 -0.03495 0.0496647
3 2717 -0.0882667 0.00383971
2 2718 0.108469 -0.0753405
3 2718 0.0380318 -0.118352
2 2719 0.0748248 -0.118566
3 2719 0.0236161 -0.15868
2 2720 0.0958142 -0.117366
3 2720 0.0466914 -0.153995
2 2721 -0.361016 -0.0121883
3 2721 -0.402081 -0.10921
2 2722 0.238053 0.00968947
3 2722 0.141372 -0.0224487
2 2686 0.297165 -0.0401142
2 2723 0.255973 -0.0824637
3 2723 0.191589 -0.10549
2 2724 0.212456 0.0131386
3 2724 0.114339 -0.0232303
2 2725 0.0279501 -0.0581793
3 2725 -0.0410395 -0.110118
2 2726 -0.355165 0.0311914
3 2726 -0.439501 -0.0878376
2 2727 0.372872 0.117743
3 2727 0.257531 0.104504
2 2728 0.279654 -0.0549555
3 2728 0.207733 -0.0767308
2 2729 0.11447 0.0283688
3 2729 0.0144226 -0.0192765
2 2730 0.269994 0.0550345
3 2730 0.161992 0.0251709
2 2731 0.115387 -0.131646
3 2731 0.0657786 -0.168327
2 2732 0.134856 -0.061057
3 2732 0.0619431 -0.101613
2 2733 0.306151 0.0872818
3 2733 0.192528 0.061443
2 2734 0.0605829 0.234494
3 2734 0.0753701 0.256483
2 2496 0.425697 0.0344545
2 2735 0.305374 0.0030997
3 2735 0.216703 -0.0186808
2 2736 0.222622 0.00455578
3 2736 0.126514 -0.0300097
2 2737 -0.377039 -0.0320068
3 2737 -0.416153 -0.131653
3 968 0.1379 -0.0254963
2 957 0.252704 -0.0100521
2 2738 0.0950896 -0.0246603
3 2738 0.0107816 -0.0722353
2 1761 -0.374417 -0.100326
2 2739 -0.31335 0.0863054
3 2739 -0.379435 -0.0136395
2 2740 0.399069 0.0733219
3 2740 0.300365 0.0675016
2 2667 0.287137 -0.113313
2 2741 0.188737 -0.127751
3 2741 0.137215 -0.156483
2 2742 0.275933 0.0202139
3 2742 0.173002 -0.0101565
2 2743 -0.348475 -0.010312
3 2743 -0.38988 -0.10504
2 2744 0.417273 -0.0632428
3 2744 0.356618 -0.066893
3 885 0.0416971 -0.181321
2 2745 0.362425 0.121327
3 2745 0.248972 0.106927
2 2746 0.231522 0.142377
3 2746 0.100538 0.107143
2 2747 0.215802 0.015003
3 2747 0.120739 -0.0201328
2 2748 0.247353 -0.070253
3 2748 0.177863 -0.0960874
2 2749 0.418399 0.0376094
3 2749 0.328118 0.0315207
2 2750 0.428226 -0.0337327
3 2750 0.359184 -0.0377689
2 2751 0.256663 0.0897842
3 2751 0.139917 0.0562575
2 1060 0.252358 -0.00788685
2 2752 0.224621 -0.0791031
3 2752 0.157104 -0.107308
2 2736 0.218716 0.00350332
2 2719 0.0795391 -0.116403
2 2712 0.299879 -0.0350013
3 842 -0.048963 -0.0870175
2 2753 0.331564 -0.0573129
3 2753 0.263266 -0.0720181
2 2736 0.212765 0.00103966
2 2754 0.256259 0.0159843
3 2754 0.162046 -0.0116365
2 2755 0.249534 -0.00393468
3 2755 0.166172 -0.0317038
2 2756 0.242376 0.0103737
3 2756 0.145088 -0.0213773
2 2757 0.253436 -0.129679
3 2757 0.201034 -0.152367
2 2687 0.205961 0.00164567
2 2758 0.322532 -0.0402424
3 2758 0.249578 -0.0566635
3 759 0.0768581 -0.0381479
2 2759 0.275055 -0.00249409
3 2759 0.186613 -0.0278613
2 2760 0.0413436 -0.0815932
3 2760 -0.0237051 -0.131364
2 2761 0.321885 -0.0928487
3 2761 0.263466 -0.108942
2 2762 0.273742 0.0105259
3 2762 0.182385 -0.0155056
2 2763 -0.421868 -0.115623
3 2763 -0.45187 -0.219109
2 2764 0.099962 -0.115175
3 2764 0.0462133 -0.155079
2 2765 0.248475 -0.130733
3 2765 0.197353 -0.153434
2 2633 0.273903 -0.0520098
2 2766 0.239503 0.00767355
3 2766 0.138544 -0.0260586
2 2767 0.243066 -0.0769972
3 2767 0.174842 -0.104231
2 2724 0.209235 0.0121197
2 2768 0.173028 -0.131017
3 2768 0.12216 -0.16223
2 1068 0.179005 -0.114364
2 2709 0.276674 0.019751
2 2769 0.242033 -0.0910246
3 2769 0.181434 -0.115503
2 2725 0.0324649 -0.0560275
2 2770 0.319819 0.0603774
3 2770 0.21488 0.0378513
2 2771 0.34434 -0.0459531
3 2771 0.0990527 -0.151657
2 2772 0.0604195 0.239324
3 2772 -0.00199485 0.221482
2 2773 0.205811 0.011062
3 2773 0.112105 -0.0242847
2 2774 0.177343 -0.0802631
3 2774 0.108791 -0.113474
2 2775 0.193291 -0.126115
3 2775 0.143162 -0.155238
2 2776 0.198267 0.00208664
3 2776 0.106116 -0.0340557
2 2777 0.450767 -0.00232524
3 2777 0.379021 -0.0015729
2 1778 0.391801 -0.00901879
2 2778 0.085396 -0.190195
3 2778 0.0555952 -0.22343
2 2688 0.18404 -0.00533443
2 2779 0.139094 -0.0299907
3 2779 0.0568949 -0.0724376
2 2736 0.214884 0.00247621
2 2780 0.230949 -0.0150857
3 2780 0.146101 -0.0458898
2 2781 0.287877 -0.0462653
3 2781 0.213279 -0.0680319
2 2782 0.211511 0.00739546
3 2782 0.118417 -0.0270016
2 2783 0.143373 -0.0367001
3 2783 0.0611602 -0.0775102
2 2784 0.0820359 0.216479
3 2784 0.0222229 0.202064
2 2785 0.167794 -0.129903
3 2785 0.115275 -0.161766
2 2775 0.195141 -0.12746
2 2770 0.318918 0.0584142
2 2733 0.306241 0.0873975
2 2786 0.180524 -0.128614
3 2786 0.12964 -0.159397
2 2787 0.265841 -0.0656441
3 2787 0.19603 -0.0886262
2 2788 0.291112 -0.118924
3 2788 0.238007 -0.13779
2 2789 0.270533 -0.134115
3 2789 0.219129 -0.155011
2 2763 -0.422835 -0.115687
2 2790 0.292638 -0.11796
3 2790 0.241899 -0.134586
2 2785 0.168696 -0.130462
2 2791 0.255417 0.0116578
3 2791 0.158924 -0.0186307
2 2765 0.245726 -0.131226
2 2792 0.150521 -0.105382
3 2792 0.262613 -0.0518533
2 2793 0.244482 0.00835086
3 2793 0.147313 -0.023865
2 2794 0.26452 -0.209138
3 2794 0.240329 -0.224325
2 2795 0.136384 -0.0279598
3 2795 0.0536769 -0.0708454
2 2796 0.155978 -0.104644
3 2796 0.0962126 -0.138404
2 2797 0.289448 -0.195896
3 2797 0.260076 -0.210135
2 2798 0.363693 0.000338637
3 2798 0.2802 -0.0115321
3 767 0.233939 -0.0726122
2 2799 0.339979 0.00844694
3 2799 0.252552 -0.00867936
2 2800 0.258172 0.135406
3 2800 0.130292 0.102937
2 2801 0.276136 -0.0570884
3 2801 0.203689 -0.0798086
2 2802 0.174806 -0.0177377
3 2802 0.0875779 -0.0560753
2 2803 0.396967 -0.119189
3 2803 0.35178 -0.12336
2 2804 0.283864 -0.0905582
3 2804 0.225451 -0.110169
2 874 0.211829 0.0149166
2 2692 0.0467538 -0.0795422
2 2805 0.117919 0.000148603
3 2805 0.0259007 -0.0454715
2 2806 0.0973167 -0.113623
3 2806 0.041192 -0.154144
2 2807 0.464087 -0.022266
3 2807 0.404973 -0.0141772
2 2808 0.310036 -0.0512531
3 2808 0.235263 -0.0702246
2 2809 -0.00546695 -0.0643851
3 2809 -0.0689467 -0.119144
2 2810 0.0766837 -0.0215758
3 2810 -0.00638115 -0.0725907
2 2782 0.214146 0.00831323
2 2811 0.259237 -0.158826
3 2811 0.213979 -0.180913
2 2812 -0.365019 0.065776
3 2812 -0.36561 -0.00934738
2 2813 0.398595 -0.108546
3 2813 0.351802 -0.112731
2 2814 0.287611 -0.0931934
3 2814 0.22816 -0.112993
2 2789 0.265445 -0.135906
2 2815 -0.281987 0.0736061
3 2815 -0.346102 -0.0191623
2 1062 0.276775 0.0659653
3 1677 0.0337811 -0.147249
2 2816 0.1544 -0.218457
3 2816 0.409272 -0.0981354
2 2817 0.175061 0.219616
4 2817 -0.024614 0.119026
2 55 0.207196 0.205558
2 100 0.168738 0.21101
2 46 0.0829452 0.180964
2 64 0.171957 0.209135
4 2299 -0.00742637 -0.180577
2 2818 0.143112 -0.132435
4 2818 0.0592835 -0.219612
2 1118 0.093262 0.209234
2 2819 0.148331 0.219124
4 2819 -0.0494188 0.117709
2 1118 0.0934975 0.207767
4 2310 0.00992465 -0.223962
4 218 0.0548131 -0.0924253
4 277 0.0202808 -0.218287
2 2820 -0.33684 -0.0143884
4 2820 -0.00762913 -0.0185129
4 2353 0.089367 -0.0556372
2 293 0.336076 0.0982585
4 1630 -0.0628038 -0.178054
4 2386 0.320952 -0.0974818
4 1624 0.0466618 -0.0477202
2 2821 0.262885 -0.0282176
4 2821 0.134739 -0.137898
2 2822 0.170275 0.168579
4 2822 0.164324 0.0721686
2 2823 0.273096 0.0569548
4 2823 0.108345 -0.0653816
4 2489 0.0102837 -0.147098
4 2490 0.0274477 -0.127932
4 2484 0.0301816 -0.116156
2 2824 0.283763 0.00736788
4 2824 0.146299 -0.104321
4 2509 0.156515 -0.147455
2 2825 0.383929 -0.106719
4 2825 0.273837 -0.192425
2 388 0.262773 0.201724
4 2550 0.275063 -0.0645438
2 2826 0.0567802 -0.0802126
4 2826 0.188672 -0.0331368
4 2555 0.0629631 -0.104679
4 2559 0.108478 -0.168091
4 2563 0.210654 -0.106627
2 2827 0.199654 -0.0122747
4 2827 0.0702523 -0.1261
4 2570 1.69541e-05 0.126046
4 2573 0.0846059 -0.0546851
2 2828 -0.355245 0.0143212
4 2828 -0.509513 -0.123893
4 2567 0.147033 -0.167496
2 2829 0.18287 0.224964
4 2829 -0.0165724 0.126846
4 2597 0.162617 -0.148111
4 2598 0.0627693 -0.208901
2 2830 0.155827 0.220609
4 2830 -0.042865 0.118165
4 945 0.139926 -0.0221654
2 331 0.164284 0.223964
4 2615 0.0474917 -0.114835
2 2831 0.287129 0.071302
4 2831 0.108649 -0.0576681
4 2629 0.195135 -0.0748462
4 2651 0.11185 -0.1889
2 2832 -0.432988 0.0739478
4 2832 -0.471803 -0.0438148
2 683 0.248183 -0.0765495
4 1660 0.0513921 -0.105081
4 2685 0.0414201 -0.124629
2 2833 0.200608 0.00324238
4 2833 0.0540971 -0.117381
2 2834 0.39417 0.0403768
4 2834 0.286048 -0.0264641
4 2702 0.0519524 -0.118385
2 2835 0.237583 -0.0753852
4 2835 0.131854 -0.171054
2 2836 0.362012 0.124421
4 2836 0.193947 0.0143897
2 2837 -0.37061 -0.0282903
4 2837 -0.512958 -0.16684
2 2838 0.224106 -0.0711608
4 2838 0.115818 -0.168499
4 2718 -0.0100095 -0.188344
4 2733 0.128601 -0.0376001
2 2835 0.235603 -0.0784665
2 1230 0.112597 0.270314
4 2748 0.139436 -0.1656
4 2749 0.291422 -0.0545802
2 2839 0.200098 -0.000883003
4 2839 0.061432 -0.11792
2 2840 0.218047 -0.0863841
4 2840 0.117565 -0.177325
4 1060 0.116845 -0.120953
2 2835 0.234598 -0.0800351
4 2633 0.159761 -0.150271
2 2835 0.238441 -0.0740207
4 2773 0.0496289 -0.113741
4 2776 0.0465843 -0.12152
2 2841 0.200816 -0.128727
4 2841 0.195791 -0.117174
4 2783 0.0110568 -0.155172
2 2841 0.200994 -0.128123
2 1839 -0.255368 0.16509
4 2798 0.243337 -0.092332
4 2801 0.167358 -0.151548
2 2842 0.135151 0.139978
4 2842 0.0237661 0.0351105
2 2843 0.188352 -0.00297693
4 2843 0.0371337 -0.127747
2 2844 0.336478 -0.123329
4 2844 0.342523 0.0243501
2 1189 0.293407 -0.0455804
2 2845 0.189925 -0.00760537
4 2845 0.0486033 -0.125934
2 2846 0.279625 0.0705105
4 2846 0.100825 -0.057236
2 2847 0.201524 -0.0028968
4 2847 0.0660543 -0.119129
4 2815 -0.111277 0.000986466
2 2848 0.159051 0.0721057
5 2848 0.0734903 -0.0356879
2 2849 0.106926 0.237839
5 2849 0.163178 0.21715
5 2338 -0.0186864 -0.207589
2 2850 -0.418217 -0.109144
5 2850 0.065758 0.192941
2 2851 0.289432 -0.134163
5 2851 0.189126 -0.224699
5 2367 0.0366154 -0.0853834
2 889 0.306173 0.0470216
2 2852 0.121592 -0.0827733
5 2852 0.257911 -0.132563
5 2433 -0.020307 -0.221325
5 2435 0.0634949 -0.105205
2 2853 0.341957 -0.155652
5 2853 0.2133 -0.244291
5 2445 0.0149531 -0.230255
2 2853 0.345632 -0.155738
5 344 0.0949714 0.0637667
5 2484 0.0307352 -0.116889
2 2854 0.359267 -0.154142
5 2854 0.216978 -0.243621
2 2855 0.304522 -0.107277
5 2855 0.117776 -0.210918
5 1793 -0.0723047 -0.10635
5 905 -0.0617233 -0.124154
5 2527 0.121257 -0.136428
5 908 0.177583 -0.0403328
5 1680 -0.102295 -0.135162
5 2827 0.0707593 -0.126618
5 2589 0.302268 -0.120171
5 2590 0.0756199 -0.10075
5 1691 -0.116058 -0.131386
2 2856 -0.351855 0.147646
5 2856 -0.417401 -0.0190614
5 2609 0.0570493 -0.181267
2 2857 -0.295453 0.0444508
5 2857 -0.362368 -0.09582
5 2615 0.0456435 -0.116774
5 940 -0.0714745 -0.153344
5 2633 0.160762 -0.150176
5 2645 0.0717934 -0.114854
2 2858 0.164289 0.0104996
5 2858 -0.0477853 -0.139242
5 2681 0.0685408 -0.183871
2 2859 0.273198 -0.0102919
5 2859 0.142458 -0.119165
2 2860 -0.301153 -0.0730381
5 2860 -0.151103 -0.071328
5 2833 0.0553505 -0.117636
5 2615 0.0513102 -0.11363
2 2861 0.302882 -0.0194713
5 2861 0.181702 -0.121605
2 2862 0.226492 0.00542715
5 2862 0.0691154 -0.115747
5 938 0.207612 -0.109683
5 2721 -0.44165 -0.172194
2 2863 0.39995 0.0775409
5 2863 0.273809 -0.0270546
5 2736 0.0659459 -0.116802
5 1060 0.117508 -0.119635
5 2753 0.234416 -0.147851
2 2864 0.229281 -0.0636365
5 2864 0.118191 -0.163838
5 2756 0.0854279 -0.111077
2 354 0.156798 0.0248923
5 759 0.0173623 -0.125201
2 1890 0.269822 0.0114449
5 2724 0.0473513 -0.11583
2 1060 0.252673 -0.00813192
5 2776 0.049838 -0.12042
2 2865 0.125767 0.00810171
5 2865 -0.0345249 -0.126942
5 2781 0.167533 -0.145914
5 2782 0.0575175 -0.116575
2 2645 0.251405 0.0125806
2 2866 -0.390386 0.0517239
5 2866 -0.448732 -0.100818
5 2791 0.109664 -0.104749
2 776 0.140543 -0.0849643
2 2867 0.129345 -0.025648
5 2867 -0.019478 -0.150037
2 2868 0.323076 -0.0132532
5 2868 0.0224795 -0.164707
5 2847 0.0677088 -0.119117
2 2869 0.329152 0.140647
5 2869 0.08104 -0.0308055
5 1062 0.118425 -0.0606034
2 2870 0.0528144 0.104984
6 2870 0.0845668 0.0791328
2 2871 0.335897 -0.100407
6 2871 -0.524979 -0.00789079
2 2872 -0.402959 -0.137958
6 2872 -0.36759 0.10276
2 2873 0.387991 -0.112724
6 2873 -0.017088 -0.00176807
6 2396 -0.059933 -0.0574745
2 2874 0.226518 0.0497202
6 2874 0.164364 0.0555239
2 1911 0.31941 -0.141522
2 1911 0.306124 0.0481028
6 2467 0.157532 -0.0548673
6 2483 0.0583694 -0.0856892
6 2514 0.131846 0.281816
6 2535 0.239661 -0.0722759
6 780 0.176322 -0.110021
2 780 0.176912 -0.0964006
2 780 0.167298 -0.092489
2 780 0.164591 -0.0912843
2 2875 0.169946 -0.175887
6 2875 0.289048 -0.105839
2 2876 0.242927 -0.115422
6 2876 0.192047 -0.114761
2 780 0.181209 -0.0973197
2 2877 0.249958 0.0184583
6 2877 0.161797 0.319377
2 780 0.248102 -0.117434
2 2876 0.315845 -0.10686
2 780 0.315928 0.00292111
2 2878 -0.380713 -0.026776
6 2878 0.0591903 -0.0409748
2 780 0.336858 -0.0790949
2 780 0.340048 -0.0715522
2 780 -0.276748 0.175976
2 780 0.338859 -0.0746632
2 780 0.187614 -0.0980942
2 780 0.335385 -0.0452356
2 780 0.279265 0.0172766
2 2879 0.053122 0.119681
6 2879 -0.0132051 0.314999
2 780 0.331491 -0.0289789
2 780 0.265831 -0.0119339
2 2880 0.449467 -0.056806
6 2880 -0.514497 -0.0696584
2 780 0.153796 -0.0329643
2 780 0.148487 -0.0414038
2 780 -0.277873 0.176498
2 780 0.14784 -0.0423937
2 780 0.199835 -0.13073
2 780 0.332997 -0.0750063
2 780 0.255574 -0.119201
2 780 0.226114 -0.0683034
2 780 0.307177 0.00209193
2 2881 0.387154 0.156336
6 2881 0.345815 0.0904084
6 2757 0.01889 -0.103606
6 969 -0.00243777 -0.107099
2 780 0.332083 -0.0767063
2 780 0.30153 0.00502898
2 780 0.181856 -0.129262
2 780 0.334103 -0.0724822
2 780 0.303458 0.00403237
2 780 0.331135 -0.0786839
2 780 0.154883 -0.110717
2 780 0.144741 -0.0490669
2 780 0.157985 -0.0276588
2 780 0.16845 -0.122186
2 780 0.313309 -0.00176699
6 972 0.0114629 0.119178
2 780 0.32372 -0.0904384
2 780 0.175495 -0.126177
2 2876 0.164029 -0.125754
2 780 0.318984 -0.00621049
2 780 0.185435 -0.126773
2 780 0.173336 -0.125086
2 780 0.170012 -0.123154
2 780 0.163943 -0.118998
2 2882 0.0393701 -0.0890348
6 2882 -0.0116281 -0.0129824
2 780 0.176753 -0.126874
2 780 0.190989 -0.132673
2 2882 0.0367245 -0.0903268
2 780 0.245277 -0.0734994
2 780 0.278953 0.0128054
2 969 0.301937 -0.111786
2 780 0.149607 -0.0395299
2 780 0.310249 -0.105117
7 2297 0.328476 -0.244664
7 2299 0.447577 -0.0364566
2 2883 0.160686 -0.158715
7 2883 0.535444 -0.0837232
2 2884 0.150623 0.275599
7 2884 -0.324883 -0.292346
2 2885 -0.355759 0.117219
7 2885 0.295209 -0.182327
7 288 0.466324 0.0809485
2 2886 0.147063 0.0762554
7 2886 0.335703 -0.222364
2 2887 -0.0234805 -0.026059
7 2887 0.298375 0.205541
7 500 0.18457 -0.0484488
7 2525 0.469221 0.00494175
2 2887 -0.0225966 -0.0256009
7 1059 0.349828 -0.264203
2 2885 -0.357376 0.115127
2 1059 0.314794 0.00362634
2 823 0.0355731 0.0649872
2 1059 0.1421 -0.101863
2 2888 0.355484 0.233731
7 2888 0.427406 -0.00107114
2 1059 0.303221 -0.117256
2 1059 0.335242 -0.0285869
2 1059 0.301646 -0.118194
2 1059 0.269728 0.0258321
2 1059 0.143322 -0.0778227
2 1059 0.335694 -0.0816002
2 1059 0.146236 -0.0669536
2 2889 0.207762 -0.140271
7 2889 0.358606 -0.257372
2 2890 0.163215 0.0113348
7 2890 0.452571 0.00603865
7 2706 0.296146 -0.241792
2 1059 0.136704 -0.0194281
2 1059 0.235307 0.0139172
2 2891 0.0919864 -0.087205
7 2891 0.4809 0.0546567
2 1059 0.329563 -0.0239225
2 1059 0.140423 -0.0245901
2 2892 0.314584 0.0509965
7 2892 -0.157916 0.0100706
2 1059 0.134856 -0.0592505
2 2893 0.0284387 0.129131
7 2893 0.195962 -0.081794
2 2894 0.473086 -0.0428763
7 2894 -0.121494 -0.00289718
2 1059 0.132099 -0.0580914
2 1973 -0.345122 0.141757
2 2895 0.104738 0.0192723
7 2895 0.349872 0.0847209
2 2895 0.105423 0.0183148
2 1059 0.146613 -0.0992801
2 1059 0.296731 -0.115488
2 1059 0.27304 -0.0590755
2 2896 0.334475 -0.111334
7 2896 0.504317 -0.25872
2 1059 0.332845 -0.0238656
2 2897 -0.367503 -0.0205221
7 2897 0.209889 0.0920244
2 1059 0.154459 -0.0124111
2 1059 0.255758 -0.133517
2 1059 0.332015 -0.0225336
2 13 0.0998387 0.189609
2 2898 0.197409 0.209511
8 2898 0.112657 0.0870724
2 67 0.0968917 0.181826
2 11 0.212688 0.221927
8 46 0.271884 0.0114135
2 2899 0.0867264 0.135664
8 2899 0.390426 -0.144056
8 879 0.401917 0.0162227
2 2900 0.206925 0.259697
8 2900 0.373421 0.177159
2 375 0.1171 0.1974
2 2901 0.19072 0.264053
8 2901 0.292134 0.18816
2 2902 0.126412 0.204709
8 2902 0.329418 0.0287449
8 2447 -0.340503 -0.0887696
2 2903 0.252943 -0.0475571
8 2903 -0.255122 0.13247
2 2904 -0.283923 0.182802
8 2904 -0.204745 0.195194
2 2904 -0.283671 0.182611
8 2536 -0.221105 0.119876
2 2097 0.0404211 0.131237
2 2905 0.0248448 0.137282
8 2905 0.178878 -0.000212383
2 866 0.156515 -0.0214279
2 2906 0.324073 0.249393
8 2906 0.394562 0.194905
2 866 0.324222 -0.00378249
2 866 0.0328824 0.200432
2 866 0.332418 -0.0656219
2 2907 0.437296 0.0207167
8 2907 -0.372756 -0.0320039
2 866 0.145365 -0.0594914
2 2908 0.447314 -0.172504
8 2908 -0.335 0.0428576
2 866 0.163837 -0.014025
2 866 0.144161 -0.0653333
2 866 0.330166 -0.0348624
2 866 -0.0336718 0.0737586
2 2179 0.0772 0.164519
8 103 0.457774 -0.0068516
2 866 0.307476 -0.114189
2 866 0.17535 -0.0114027
2 866 0.331936 -0.0426264
2 2909 0.113065 0.105495
8 2909 0.217736 -0.13695
2 866 0.326976 -0.014383
8 1230 0.171617 0.184713
2 866 0.172597 -0.013424
2 2131 0.139956 0.204399
2 1503 0.0182284 0.144117
2 866 0.239763 0.00704661
2 2910 0.318065 0.246411
8 2910 0.452643 0.166267
2 2911 0.184069 0.253452
8 2911 0.24751 0.160538
2 866 0.145688 -0.0975098
2 866 0.219789 -0.134679
2 866 0.148579 -0.102436
2 866 0.167889 -0.0175605
2 2912 0.180493 0.270714
8 2912 0.265434 0.20199
2 866 0.188332 -0.125546
2 2904 -0.253937 0.18933
2 866 0.186891 -0.124389
2 2913 0.0532175 0.0715836
8 2913 0.297983 -0.203686
2 80 0.253161 0.230155
2 866 0.329025 -0.0174803
2 2914 -0.278226 0.0121496
9 2914 -0.293337 -0.018767
2 2915 0.0936377 0.252426
9 2915 0.255375 0.203261
2 2915 0.0952062 0.252111
2 2916 0.274681 0.208811
9 2916 0.388596 0.12847
2 2917 -0.387227 0.126694
9 2917 -0.388074 -0.134206
2 2215 0.067955 0.107117
2 2918 -0.433252 0.0804154
9 2918 0.269078 0.201717
2 2919 0.123203 0.268313
9 2919 0.198358 0.192422
2 815 0.226049 0.0827937
2 2263 0.229696 -0.0311957
9 2556 0.436078 -0.160005
2 2920 -0.338595 0.101229
9 2920 0.526699 0.111153
2 2921 0.411998 0.0259555
9 2921 0.0999551 -0.0267742
2 2922 0.350888 0.0525229
9 2922 0.196459 -0.023727
2 2255 -0.346741 0.0457811
9 1699 0.219093 -0.2503
2 2923 0.37716 0.124064
9 2923 -0.299078 0.033715
2 2263 0.146282 -0.0560839
2 2263 0.144159 -0.0809745
9 2878 -0.35574 -0.19854
2 2924 0.244342 -0.204635
9 2924 0.180266 -0.2559
2 2263 0.137834 -0.0525052
2 1595 -0.371395 0.0687596
2 2925 -0.271238 0.1831
9 2925 -0.198828 0.138576
2 2926 -0.362972 0.183576
9 2926 -0.36393 0.0192098
2 2927 0.327645 -0.0699955
9 2927 0.423124 -0.183946
2 2928 0.0315047 0.236561
9 2928 0.182512 0.189356
2 2929 0.0821784 0.260238
9 2929 0.244297 0.215795
2 2266 0.262405 -0.141046
2 2930 -0.359671 0.196745
9 2930 -0.312755 0.154678
9 780 0.431191 -0.188765
2 2263 0.20157 -0.140038
2 2266 0.257731 -0.138836
2 2931 0.398806 0.198705
9 2931 0.546812 0.113826
2 2932 0.273198 0.287207
9 2932 0.408997 0.219192
3 2933 0.231849 -0.0900568
4 2933 0.198625 -0.159288
4 976 -0.35701 0.0141873
3 2934 0.270954 0.097537
4 2934 0.216168 0.00399097
3 2935 0.0317834 0.16456
4 2935 -0.048912 0.0967936
3 2935 0.0319787 0.164318
3 2936 -0.33878 -0.127108
4 2936 -0.341583 -0.126551
3 2937 0.124145 -0.0726552
4 2937 0.0753665 -0.150483
4 77 0.0786631 -0.174039
3 55 0.0864706 0.171756
3 77 0.120472 -0.105144
3 100 0.0495009 0.17245
3 13 -0.0107212 0.141947
4 1751 -0.0364123 0.0958846
3 2938 0.0924848 0.179894
4 2938 0.0162416 0.109939
3 46 -0.0238158 0.131852
4 2304 0.176386 -0.0811265
4 2298 0.277935 -0.142835
4 2334 0.0842958 -0.0863858
3 2939 -0.283341 0.0952522
4 2939 -0.332396 0.0691345
4 2320 0.047345 -0.239057
4 2326 0.223374 -0.0765854
4 2340 -0.0163874 -0.159064
3 2940 0.173989 0.0668003
4 2940 0.103881 -0.0331611
4 888 0.173198 -0.0248309
4 988 -0.399974 0.0625305
3 2941 0.319977 -0.0607711
4 2941 0.294944 -0.133428
3 2942 0.249481 0.0541391
4 2942 0.195074 -0.0397944
3 2943 0.339204 0.0233384
4 2943 0.30928 -0.0593069
4 1776 0.188636 -0.224489
3 2944 0.316243 -0.0926256
4 2944 0.295993 -0.158918
3 2945 0.272893 0.00526619
4 2945 0.230118 -0.0815271
3 2946 0.283421 -0.116805
4 2946 0.261649 -0.177834
4 2386 0.352414 -0.151324
3 2947 0.242475 -0.15077
4 2947 0.221285 -0.205441
3 2948 0.241601 0.084684
4 2948 0.181812 -0.0109035
4 2399 0.235498 -0.065188
3 2949 0.172047 0.182038
4 2949 0.104522 0.112294
3 177 -0.031703 0.13549
3 2950 0.235671 0.0205684
4 2950 0.185224 -0.069993
3 600 0.289792 -0.120191
3 2951 -0.311216 0.0646755
4 2951 -0.373531 0.0266981
3 2946 0.283341 -0.117584
3 2952 0.24305 -0.164029
4 2952 0.22507 -0.21598
3 2953 -0.427031 -0.0849153
4 2953 -0.457947 -0.109587
4 2398 0.170921 -0.164006
3 2954 0.25777 0.0325791
4 2954 0.209449 -0.0579328
4 2419 0.02528 -0.233581
3 2955 0.117635 -0.197668
4 2955 0.0939 -0.242746
4 2424 0.144802 -0.142018
3 2956 0.245461 0.0707766
4 2956 0.18787 -0.0274519
4 891 0.18611 -0.0526957
3 1210 0.340864 -0.118367
3 2957 0.0785545 -0.219094
4 2957 0.0595375 -0.25488
4 2346 0.271287 -0.124059
3 2958 0.260232 0.0922076
4 2958 0.204937 -0.00199262
3 2959 0.237397 -0.146966
4 2959 0.216658 -0.202215
3 2960 0.334335 -0.0706573
4 2960 0.312942 -0.138888
