9 4784 19517
0 841 -0.203672 -0.186097
1 841 -0.210812 -0.211883
0 842 -0.0842919 0.108361
1 842 -0.092846 0.0896692
0 843 -0.0977519 0.329255
1 843 -0.0911662 0.309652
0 844 -0.282925 -0.183352
1 844 -0.26993 -0.210967
0 845 -0.0715727 0.172785
1 845 -0.0779311 0.155797
0 846 0.363214 0.0152982
1 846 0.31007 0.0200422
0 847 0.0120676 -0.0237176
1 847 0.0143422 -0.0406736
0 765 -0.0720757 0.200791
0 848 -0.070408 -0.145621
1 848 -0.0808785 -0.168064
0 849 -0.0847773 0.149268
1 849 -0.0924634 0.131048
0 850 -0.238432 0.00152324
1 850 -0.239056 -0.025384
0 851 -0.0444585 -0.0671554
1 851 -0.050718 -0.087178
0 852 -0.170298 -0.178777
1 852 -0.18066 -0.203738
0 853 -0.1065 0.160991
1 853 -0.113993 0.141636
0 854 -0.06455 0.327844
1 854 -0.0599368 0.309896
0 855 0.296872 0.0246028
1 855 0.289234 0.0244111
0 856 -0.190932 -0.101685
1 856 -0.19824 -0.12618
0 857 -0.236757 0.0977698
1 857 -0.237433 0.0715652
0 858 -0.25839 0.0269043
1 858 -0.257001 0.000270561
0 859 -0.116072 -0.299992
1 859 -0.123353 -0.326839
0 860 -0.0205048 -0.10518
1 860 -0.0259156 -0.125827
0 861 -0.188467 0.268389
1 861 -0.191765 0.242893
0 862 -0.111422 0.0837626
1 862 -0.120519 0.063618
0 863 -0.117212 0.263929
1 863 -0.122999 0.243625
0 864 0.339676 0.0184137
1 864 0.351089 0.0190354
0 865 -0.201247 0.151397
1 865 -0.206554 0.12611
0 798 -0.0863467 -0.155499
0 803 -0.04846 0.0516653
0 866 -0.221643 -0.115267
1 866 -0.225546 -0.14072
0 798 -0.0832946 -0.155933
0 834 -0.0270712 0.00183241
0 867 -0.23455 0.0787356
1 867 -0.236152 0.0526045
0 868 -0.145556 -0.163204
1 868 -0.156504 -0.187483
0 869 -0.24966 -0.0653321
1 869 -0.247113 -0.0916949
0 870 -0.219636 -0.236982
1 870 -0.225713 -0.2636
0 865 -0.202533 0.150678
0 871 0.0287697 -0.136049
1 871 0.0309433 -0.154843
0 872 -0.188232 -0.190877
1 872 -0.196767 -0.215793
0 654 -0.190781 0.088495
0 873 0.238938 0.0810354
1 873 0.33848 0.0746125
0 874 -0.110415 -0.118126
1 874 -0.121575 -0.141375
0 875 0.0231786 -0.029594
1 875 0.0266985 -0.0453787
0 876 -0.137538 0.0963189
1 876 -0.146288 0.0747827
0 877 0.23404 0.0940872
1 877 0.318816 0.0883774
0 878 -0.257786 0.0044771
1 878 -0.256758 -0.0232987
0 879 -0.0755824 0.00852125
1 879 -0.083012 -0.0108473
0 880 0.00217829 0.0125045
1 880 -0.000931217 -0.0040677
0 881 -0.275167 0.0421241
1 881 -0.265368 0.0144106
0 882 -0.191878 0.102683
1 882 -0.19839 0.0784146
0 883 -0.230553 0.00655753
1 883 -0.231703 -0.0194676
0 884 0.229476 0.0801218
1 884 0.314887 0.0741547
0 885 -0.174377 0.200858
1 885 -0.179714 0.177288
0 886 -0.0117191 0.084787
1 886 -0.0160776 0.0702233
0 887 0.0100488 -0.171296
1 887 0.0075799 -0.192687
0 888 0.198107 0.0871696
1 888 0.2698 0.0808373
0 889 -0.21305 -0.168027
1 889 -0.219648 -0.19379
0 890 -0.198412 -0.204432
1 890 -0.206609 -0.230463
0 768 -0.246566 -0.0157657
0 891 -0.105671 -0.130998
1 891 -0.116564 -0.153889
0 892 0.145435 0.106549
1 892 0.180281 0.100537
0 893 -0.192907 0.0539119
1 893 -0.206151 0.0300817
0 894 -0.0606285 -0.0756682
1 894 -0.0686792 -0.0963796
0 895 0.00800488 -0.170839
1 895 0.00561094 -0.192457
0 896 0.0223509 -0.242554
1 896 0.0222406 -0.265758
0 897 0.13813 0.0925269
1 897 0.24423 0.0805571
0 898 -0.2241 0.138526
1 898 -0.227073 0.111923
0 899 -0.217351 0.054113
1 899 -0.221198 0.0287677
0 895 0.00869239 -0.171017
0 900 -0.222965 0.0473486
1 900 -0.226748 0.021716
0 901 -0.0819206 0.227191
1 901 -0.0868752 0.209762
0 902 -0.046054 0.150212
1 902 -0.0505984 0.13397
0 903 0.0189946 0.0387551
1 903 0.0193735 0.025514
0 904 -0.241252 -0.0624442
1 904 -0.24009 -0.0878444
0 905 0.0241606 0.0974343
1 905 0.0281966 0.0853071
0 906 0.212958 0.0825296
1 906 0.292007 0.076342
0 907 -0.0391526 0.188839
1 907 -0.0441395 0.173135
0 908 -0.0627635 -0.140638
1 908 -0.0725947 -0.162628
0 909 -0.207604 0.144893
1 909 -0.211599 0.119885
0 910 -0.15533 0.0607113
1 910 -0.164311 0.0383407
0 911 -0.152303 0.0367133
1 911 -0.149593 0.0144924
0 912 -0.00504416 -0.0140692
1 912 -0.00736428 -0.0310144
0 824 -0.0706167 -0.115965
0 913 -0.0594987 0.149514
1 913 -0.0662362 0.132465
0 914 -0.0921465 0.154246
1 914 -0.0991772 0.134842
0 915 -0.149809 -0.134871
1 915 -0.1587 -0.159386
0 916 0.00355879 -0.0255034
1 916 0.00404894 -0.0423741
0 809 -0.233618 0.105573
0 917 0.0283741 0.0354178
1 917 0.031521 0.0210696
0 918 -0.169092 0.0756541
1 918 -0.177009 0.0522089
0 771 -0.0160263 -0.0251243
0 919 -0.0301028 0.0493885
1 919 -0.0364585 0.0324362
0 881 -0.275099 0.0424333
0 920 0.00709041 0.0751076
1 920 0.00700698 0.0611218
0 921 0.00825873 0.167329
1 921 0.0109065 0.155103
0 922 0.0285294 0.0613035
1 922 0.03183 0.0476082
0 922 0.0306361 0.061044
0 923 -0.216492 -0.0304993
1 923 -0.218294 -0.0563459
0 924 -0.194936 0.133328
1 924 -0.199672 0.108982
0 897 0.19127 0.0856315
0 925 0.0198786 -0.306853
1 925 0.0291433 -0.333135
0 926 -0.230309 0.0747468
1 926 -0.231902 0.048748
0 925 0.0198915 -0.306441
0 927 0.0221371 0.111313
1 927 0.0231076 0.0978476
0 928 0.231888 0.0735799
1 928 0.345707 0.0653525
0 798 -0.0832169 -0.155579
0 929 -0.0321325 -0.0709513
1 929 -0.0376108 -0.0909548
0 930 0.00994067 -0.206859
1 930 0.00699253 -0.229859
0 931 -0.0481243 0.145693
1 931 -0.0542728 0.128879
0 932 -0.0652962 -0.120515
1 932 -0.0747418 -0.142456
0 933 -0.0494165 0.0257423
1 933 -0.0560478 0.00740283
0 934 -0.0853352 0.0143824
1 934 -0.0938684 -0.00558791
0 935 -0.0673277 0.0210868
1 935 -0.0755208 0.00237831
0 936 -0.200538 0.252962
1 936 -0.201755 0.227218
0 937 -0.0719347 -0.147676
1 937 -0.0827284 -0.170308
0 938 -0.255869 -0.155905
1 938 -0.255194 -0.183193
0 939 -0.225693 -0.266679
1 939 -0.228621 -0.293753
0 940 -0.19222 0.122819
1 940 -0.198927 0.0981477
0 941 -0.143286 -0.136098
1 941 -0.154936 -0.160224
0 942 -0.112956 -0.112303
1 942 -0.123726 -0.135486
0 943 0.042086 -0.0124388
1 943 0.0540525 -0.0284044
0 944 -0.164694 0.154373
1 944 -0.171537 0.131324
0 945 -0.196743 -0.208161
1 945 -0.205114 -0.234773
0 946 -0.0612864 -0.366589
1 946 -0.0681383 -0.397733
0 897 0.163654 0.0892823
0 947 -0.241093 -0.0199665
1 947 -0.240943 -0.0463172
0 948 -0.218365 -0.318838
1 948 -0.215392 -0.347568
0 949 -0.228984 0.116266
1 949 -0.23128 0.0891097
0 950 0.144032 0.0857015
1 950 0.250173 0.0736593
0 951 0.0261398 0.031098
1 951 0.0277863 0.0169789
0 952 -0.0424655 0.270198
1 952 -0.044483 0.254969
0 947 -0.241638 -0.0204438
0 953 -0.0520196 0.34254
1 953 -0.0538531 0.32749
0 954 -0.0775246 0.0216949
1 954 -0.0857888 0.00246304
0 955 -0.179023 -0.187219
1 955 -0.188276 -0.212252
0 956 -0.190873 0.12347
1 956 -0.195258 0.100051
0 957 0.212956 0.0763172
1 957 0.287225 0.0705111
0 958 -0.120349 0.0605871
1 958 -0.129963 0.0397131
0 959 -0.0800411 0.0191671
1 959 -0.0887885 -0.000654127
0 960 -0.0278627 0.232585
1 960 -0.0287761 0.217756
0 961 -0.16705 0.208747
1 961 -0.172586 0.185643
0 962 -0.189773 0.0887816
1 962 -0.196106 0.0642485
0 963 -0.224728 -0.0805119
1 963 -0.227939 -0.106357
0 964 0.0249299 0.0362272
1 964 0.0264115 0.0231015
0 965 -0.170261 0.197444
1 965 -0.175297 0.172795
0 966 -0.141351 -0.135072
1 966 -0.153337 -0.158937
0 967 -0.214465 -0.166707
1 967 -0.221114 -0.193162
0 968 -0.247685 0.0607587
1 968 -0.245056 0.0334893
0 969 -0.252239 -0.0261849
1 969 -0.249542 -0.0523409
0 970 -0.0698956 0.0274921
1 970 -0.0777435 0.0081673
0 971 -0.139431 -0.0636495
1 971 -0.148838 -0.0866969
0 972 -0.13174 0.289722
1 972 -0.136373 0.268083
0 973 -0.0669347 0.0701813
1 973 -0.0751776 0.0519563
0 974 -0.0122189 -0.0840687
1 974 -0.0169529 -0.103509
0 975 0.0365381 -0.0868936
1 975 0.0443688 -0.103479
0 976 -0.0622561 -0.122834
1 976 -0.0721973 -0.143899
0 977 -0.228388 0.00102123
1 977 -0.230272 -0.0242149
0 978 -0.0676504 0.0111717
1 978 -0.0754451 -0.00826855
0 979 -0.141607 -0.0645939
1 979 -0.150411 -0.0877801
0 979 -0.14013 -0.0652879
0 957 0.189529 0.0795722
0 980 -0.0334308 0.00948209
1 980 -0.0389558 -0.00808453
0 981 -0.139989 0.253872
1 981 -0.143291 0.230771
0 982 -0.140602 0.0498712
1 982 -0.149924 0.0277059
0 983 -0.0747889 -0.078407
1 983 -0.082973 -0.0993425
0 984 -0.0150738 0.0970444
1 984 -0.0184373 0.0823391
0 985 0.164628 0.0828547
1 985 0.258316 0.0731702
0 986 -0.0532353 0.0296813
1 986 -0.0606516 0.0112965
0 987 -0.144222 -0.13754
1 987 -0.156305 -0.16135
0 988 -0.120796 -0.125115
1 988 -0.132033 -0.148963
0 989 -0.0677264 -0.0618949
1 989 -0.0751863 -0.0826826
0 990 -0.0386351 0.0922671
1 990 -0.0453713 0.0766672
0 991 -0.0848178 0.0649522
1 991 -0.0938584 0.0457263
0 992 -0.0249292 0.072803
1 992 -0.0294998 0.0567402
0 993 -0.129313 0.0895897
1 993 -0.139292 0.0688687
0 994 -0.238247 -0.305665
1 994 -0.231709 -0.333947
0 995 -0.212247 -0.0523064
1 995 -0.216011 -0.0784494
0 902 -0.0457473 0.149367
0 996 -0.0405881 0.0206455
1 996 -0.0482332 0.00367024
0 997 -0.0300389 0.135455
1 997 -0.0339798 0.120173
0 998 -0.0861097 -0.302298
1 998 -0.0938362 -0.329712
0 923 -0.216345 -0.0300175
0 999 -0.238656 0.180233
1 999 -0.23657 0.152668
0 1000 -0.0481975 0.344931
1 1000 -0.0484572 0.329843
0 1001 -0.0677428 0.0681527
1 1001 -0.0759026 0.0496556
0 1002 -0.0553456 -0.155083
1 1002 -0.0660571 -0.17704
0 1000 -0.0473122 0.344807
0 1003 -0.0351146 -0.136713
1 1003 -0.0439192 -0.158795
0 1004 -0.167285 0.207894
1 1004 -0.172614 0.184761
0 1005 -0.115361 0.0500885
1 1005 -0.124976 0.0288927
0 1006 -0.0291295 -0.0773075
1 1006 -0.0344087 -0.0973171
0 1007 0.00794932 0.167793
1 1007 0.0106724 0.155103
0 940 -0.19404 0.122159
0 1008 -0.115031 -0.0637835
1 1008 -0.123632 -0.0856777
0 1009 -0.145896 0.243694
1 1009 -0.151319 0.221153
0 1010 -0.179333 0.130167
1 1010 -0.186236 0.106469
0 1000 -0.0463319 0.344474
0 1011 -0.16611 0.153076
1 1011 -0.173232 0.130522
0 1012 -0.0334725 0.268625
1 1012 -0.0320947 0.254
0 1013 -0.193826 -0.197616
1 1013 -0.202118 -0.222907
0 1014 0.0240129 0.114718
1 1014 0.0281034 0.102277
0 1015 0.0392294 -0.187312
1 1015 0.0419645 -0.208154
0 1016 -0.118449 0.0593742
1 1016 -0.12826 0.0387691
0 1017 -0.167662 0.146766
1 1017 -0.17481 0.123712
0 1018 0.0204684 0.190666
1 1018 0.0296097 0.179692
0 1019 0.321798 0.0498583
1 1019 0.391596 0.0500977
0 1020 -0.052561 0.0674493
1 1020 -0.0600519 0.0498288
0 1021 -0.0540201 0.0664921
1 1021 -0.0616029 0.0487154
0 1022 -0.18233 0.194173
1 1022 -0.187206 0.169961
0 1023 -0.133736 0.100432
1 1023 -0.142568 0.0789314
0 1024 -0.112362 0.287063
1 1024 -0.124688 0.267284
0 1025 -0.111806 0.041178
1 1025 -0.121545 0.0207304
0 1026 -0.0585142 0.224059
1 1026 -0.0629166 0.207872
0 1027 -0.0335619 0.0815727
1 1027 -0.0386454 0.0648497
0 1028 -0.0713282 -0.113766
1 1028 -0.0807882 -0.135727
0 1029 -0.153167 0.169351
1 1029 -0.158804 0.145974
0 1030 -0.0760624 -0.0881592
1 1030 -0.0859458 -0.109891
0 1031 -0.0642802 -0.126983
1 1031 -0.0738348 -0.148602
0 987 -0.14649 -0.137124
0 1032 -0.246997 -0.190235
1 1032 -0.249648 -0.216789
0 1033 -0.0076111 0.0918681
1 1033 -0.00953093 0.0776437
0 1034 -0.0377013 -0.136513
1 1034 -0.0450767 -0.157617
0 1035 -0.00960037 -0.26047
1 1035 -0.0122715 -0.285506
0 946 -0.065189 -0.367753
0 1036 -0.00177179 -0.194158
1 1036 -0.00549058 -0.217419
0 1037 0.0470115 -0.11851
1 1037 0.0604717 -0.136096
0 1038 -0.131029 -0.0345367
1 1038 -0.139947 -0.0569292
0 1039 -0.272919 -0.203264
1 1039 -0.26642 -0.229695
0 1040 -0.043228 0.105369
1 1040 -0.0490353 0.0883177
0 1041 0.271695 0.0607857
1 1041 0.345978 0.0585904
0 1042 0.412655 0.036861
1 1042 0.405875 0.0458256
0 1043 -0.114401 -0.121329
1 1043 -0.125233 -0.14449
0 1044 0.0232846 0.0442379
1 1044 0.0247067 0.0302539
0 1045 -0.213427 0.176788
1 1045 -0.215575 0.150847
0 1046 -0.0639484 0.150578
1 1046 -0.0706952 0.133568
0 1012 -0.0316485 0.267594
0 1047 0.252106 0.0578151
1 1047 0.31664 0.0549583
0 1048 0.00901071 -0.0821143
1 1048 0.00905777 -0.100765
0 1049 0.0210142 0.0590809
1 1049 0.0225292 0.0447094
0 1050 -0.107564 0.0486224
1 1050 -0.117224 0.0277751
0 1051 -0.0774236 -0.360936
1 1051 -0.0720518 -0.390837
0 1052 -0.137565 0.12971
1 1052 -0.145946 0.107948
0 1053 -0.192512 0.0964883
1 1053 -0.198508 0.0727534
0 1054 0.0379024 -0.238573
1 1054 0.0398518 -0.262244
0 1055 0.336163 0.0408917
1 1055 0.423406 0.0405986
0 1056 -0.0616793 -0.360866
1 1056 -0.0668957 -0.391623
0 1057 -0.0730285 0.125313
1 1057 -0.0808502 0.106872
0 1058 -0.0757905 0.110793
1 1058 -0.0837863 0.0922251
0 1059 -0.0579882 0.137764
1 1059 -0.0645666 0.120888
0 1060 0.0100324 -0.0431653
1 1060 0.00993283 -0.0600947
0 1061 -0.0702504 -0.142385
1 1061 -0.0799096 -0.165293
0 1062 -0.222191 -0.0133704
1 1062 -0.224392 -0.0386252
0 1063 -0.215531 -0.100894
1 1063 -0.220146 -0.126297
0 1064 0.168625 0.0510353
1 1064 0.251707 0.0415956
0 1065 -0.0408474 -0.140133
1 1065 -0.0471061 -0.160787
0 1066 -0.0757525 -0.00239713
1 1066 -0.0835319 -0.0220486
0 1067 -0.178684 0.179563
1 1067 -0.184094 0.155614
0 1068 -0.235178 0.118124
1 1068 -0.237492 0.0901979
0 1069 -0.04838 0.0142949
1 1069 -0.0553038 -0.00410351
0 1070 -0.0393047 0.166739
1 1070 -0.0444951 0.151568
0 1071 -0.192544 -0.288411
1 1071 -0.187361 -0.315259
0 668 -0.0818439 -0.0978979
0 1072 -0.071321 -0.359221
1 1072 -0.0717457 -0.388585
0 1073 -0.182914 0.127845
1 1073 -0.188929 0.102918
0 1074 -0.217478 0.204456
1 1074 -0.217722 0.177799
0 1075 0.0226479 0.0390475
1 1075 0.0251827 0.0247516
0 1076 -0.066133 -0.127661
1 1076 -0.075393 -0.149894
0 1077 -0.100241 0.310449
1 1077 -0.113882 0.291206
0 1078 -0.00117601 -0.276337
1 1078 -0.00270981 -0.301263
0 1079 -0.185273 -0.347981
1 1079 -0.181345 -0.376468
0 1080 0.287365 0.0437439
1 1080 0.393942 0.0388131
0 1081 -0.0548212 0.0688295
1 1081 -0.0624735 0.0511756
0 1003 -0.0371306 -0.138119
0 1082 -0.0326541 0.0929761
1 1082 -0.038563 0.0768817
0 1083 -0.0292343 0.0718886
1 1083 -0.033013 0.0550936
0 1084 -0.13738 0.243188
1 1084 -0.142984 0.222098
0 1085 -0.0736398 0.102685
1 1085 -0.0818585 0.0844172
0 1086 -0.0765733 -0.100835
1 1086 -0.0860349 -0.122445
0 1087 0.0131923 -0.280656
1 1087 0.0153569 -0.307561
0 1088 -0.10898 0.100066
1 1088 -0.118546 0.0799714
0 1089 -0.210633 0.175885
1 1089 -0.212784 0.150259
0 1090 -0.0970204 -0.0753861
1 1090 -0.107159 -0.0971577
0 1091 -0.270464 0.0806422
1 1091 -0.263229 0.0527911
0 1092 -0.115315 0.077626
1 1092 -0.125333 0.0573613
0 1093 -0.205197 0.047245
1 1093 -0.208599 0.0225202
0 1094 -0.039473 0.0433833
1 1094 -0.0472449 0.025635
0 1091 -0.269918 0.0820374
0 1095 -0.0011206 -0.142478
1 1095 -0.00621539 -0.162835
0 1096 -0.127078 0.287934
1 1096 -0.131248 0.267228
0 1097 -0.00609437 -0.262402
1 1097 -0.0100397 -0.288744
0 1098 -0.199629 0.213574
1 1098 -0.20317 0.187572
0 1099 -0.0782044 0.234277
1 1099 -0.0834479 0.217249
0 1100 -0.200891 0.186789
1 1100 -0.205173 0.162039
0 1101 -0.111377 0.0587447
1 1101 -0.120794 0.0377371
0 1102 -0.119374 -0.282204
1 1102 -0.128198 -0.30867
0 1103 -0.175351 0.254732
1 1103 -0.184475 0.231153
0 1104 -0.217 0.18137
1 1104 -0.218494 0.15572
0 1105 -0.129488 -0.0368385
1 1105 -0.137787 -0.0588051
0 1106 -0.0350005 0.0713269
1 1106 -0.0396515 0.0545347
0 1107 -0.0344148 0.138293
1 1107 -0.0386609 0.123121
0 1108 -0.17847 0.253933
1 1108 -0.187044 0.229098
0 1109 -0.0303976 -0.146704
1 1109 -0.0388278 -0.168613
0 1110 -0.143097 -0.362955
1 1110 -0.140183 -0.39152
0 1111 0.264382 0.0512366
1 1111 0.3531 0.0473077
0 1112 -0.207879 0.175104
1 1112 -0.211585 0.149884
0 1113 -0.0941988 0.154358
1 1113 -0.101257 0.134724
0 1114 -0.0650735 -0.187265
1 1114 -0.0758436 -0.209715
0 1115 -0.246952 0.256696
1 1115 -0.239833 0.226135
0 1080 0.322435 0.0388396
0 1116 -0.0265285 -0.065062
1 1116 -0.0316064 -0.083424
0 1117 -0.116838 0.363472
1 1117 -0.121507 0.343155
0 1118 -0.155053 -0.371004
1 1118 -0.126889 -0.399498
0 1119 0.176538 0.0535032
1 1119 0.28905 0.0425682
0 1120 -0.0732185 -0.137221
1 1120 -0.0848807 -0.159759
0 1121 -0.032166 0.0831688
1 1121 -0.0376638 0.0667497
0 1122 -0.140112 -0.304268
1 1122 -0.136504 -0.331109
0 1123 -0.0309672 0.224995
1 1123 -0.0331064 0.211318
0 1124 -0.157024 -0.370393
1 1124 -0.128926 -0.399367
0 1125 -0.281335 -0.00173382
1 1125 -0.269517 -0.0299316
0 1126 -0.0718733 0.323751
1 1126 -0.0660608 0.306645
0 1127 -0.0755945 0.0518499
1 1127 -0.0841521 0.032708
0 1128 0.00854909 0.155921
1 1128 0.0101192 0.143359
0 1129 -0.125326 0.054948
1 1129 -0.134727 0.0342584
0 1130 0.0191437 0.0575499
1 1130 0.0221415 0.0436309
0 1131 -0.196412 -0.202902
1 1131 -0.205371 -0.230038
0 1073 -0.178896 0.127347
0 1132 -0.0632843 0.323369
1 1132 -0.0564433 0.304907
0 1133 -0.155923 0.148284
1 1133 -0.162896 0.124929
0 1134 -0.0486314 0.145023
1 1134 -0.0532525 0.129028
0 1135 -0.207892 -0.128122
1 1135 -0.215226 -0.153211
0 1136 0.150983 0.0775239
1 1136 0.281897 0.0637066
0 1137 -0.118107 0.367181
1 1137 -0.123398 0.345125
0 1138 -0.102045 0.227917
1 1138 -0.109275 0.20856
0 1139 0.0178985 -0.292556
1 1139 0.0218238 -0.319714
0 1130 0.0195201 0.0582069
0 1140 0.14418 0.0678107
1 1140 0.27106 0.054577
0 1141 -0.0613685 0.134247
1 1141 -0.0686381 0.116534
0 1142 -0.0674305 0.360982
1 1142 -0.0713153 0.344246
0 1143 -0.0256946 0.334647
1 1143 -0.0252041 0.321776
0 1144 -0.247138 0.0397379
1 1144 -0.252121 0.0122709
0 1145 -0.081359 0.331369
1 1145 -0.0779553 0.313018
0 1137 -0.116244 0.365193
0 672 -0.102328 0.113917
0 1146 -0.188357 0.162658
1 1146 -0.195448 0.137453
0 1147 -0.168728 -0.24768
1 1147 -0.178468 -0.273144
0 1148 0.010307 0.303665
1 1148 0.0172147 0.29305
0 1080 0.264995 0.0466568
0 1136 0.159614 0.0762199
0 1149 0.0438075 0.113279
1 1149 0.0525745 0.102159
0 1140 0.176376 0.0637582
0 1150 -0.108688 0.0587248
1 1150 -0.11834 0.0385542
0 1151 -0.0878091 0.00287685
1 1151 -0.0956198 -0.0173194
0 1152 -0.0437643 0.022988
1 1152 -0.0507626 0.00518458
0 1112 -0.206351 0.174584
0 1153 0.0290398 -0.248955
1 1153 0.0343636 -0.274399
0 1154 -0.0574258 0.123575
1 1154 -0.0651536 0.106676
0 1136 0.182199 0.0730004
0 1155 0.0232729 -0.254882
1 1155 0.0241102 -0.278845
0 1156 -0.164292 -0.367763
1 1156 -0.140418 -0.397037
0 1157 -0.0670173 0.0660519
1 1157 -0.0756744 0.0475585
0 1158 -0.0961615 0.230203
1 1158 -0.102576 0.211606
0 1159 0.029425 0.0528955
1 1159 0.034636 0.0403202
0 1056 -0.0668238 -0.362527
0 1160 -0.202305 -0.0924554
1 1160 -0.209198 -0.117104
0 1161 -0.0443296 -0.195263
1 1161 -0.0531612 -0.218646
0 1162 -0.10318 -0.0806112
1 1162 -0.113244 -0.102442
0 1163 -0.0723612 0.326716
1 1163 -0.0658478 0.307741
0 1140 0.163687 0.0652818
0 1164 -0.186767 -0.113824
1 1164 -0.193887 -0.138765
0 1143 -0.0245983 0.334351
0 1165 -0.039004 0.0272989
1 1165 -0.0466202 0.0101855
0 1166 -0.222697 -0.0166102
1 1166 -0.224388 -0.0424283
0 1149 0.0432134 0.113479
0 1167 -0.0730523 0.27285
1 1167 -0.0768662 0.256009
0 1137 -0.119722 0.365904
0 1168 -0.0330547 0.173624
1 1168 -0.0378791 0.158837
0 1169 -0.0545861 -0.198435
1 1169 -0.0645308 -0.222018
0 1170 -0.117003 0.0623315
1 1170 -0.126868 0.0415152
0 1171 -0.0802004 0.274666
1 1171 -0.0836842 0.257251
0 1172 -0.118156 0.318996
1 1172 -0.150678 0.299982
2 2 -0.0749379 -0.190007
2 4 -0.0310981 -0.098853
2 6 -0.117781 -0.0971547
2 12 -0.0740294 -0.224354
2 16 -0.0421669 0.246049
2 17 -0.032803 0.260132
2 18 -0.0750497 -0.224025
2 23 -0.07149 0.187306
2 24 -0.0489731 0.177684
2 26 -0.0458928 0.267674
2 27 0.0224932 0.0476949
2 28 -0.0324448 0.258457
2 29 -0.139 -0.110183
2 30 -0.0315685 0.244061
2 31 0.0132726 -0.111741
2 33 -0.176979 0.0880315
2 35 -0.0897196 0.17087
2 36 -0.0564866 0.188778
2 38 -0.177206 0.0814645
2 39 -0.034008 0.198684
0 1173 -0.136786 -0.048534
2 1173 -0.115257 -0.0481807
0 1174 -0.276797 0.125799
2 1174 -0.210494 0.108144
2 44 -0.0676166 0.0508562
2 45 -0.0825304 0.173948
2 48 -0.0417272 0.188345
2 49 -0.0650333 0.244476
2 51 -0.027228 0.187557
2 52 -0.0639659 0.177751
2 53 -0.16393 0.135212
2 54 -0.0508203 0.199258
2 59 -0.0151937 -0.109452
2 60 -0.143985 0.207863
2 64 -0.0993965 -0.0905753
2 66 -0.0363032 0.268335
2 69 -0.144278 -0.0771863
2 70 -0.0360267 -0.114214
2 72 -0.11878 -0.0742286
2 73 -0.0995281 -0.0905894
2 74 -0.0771138 0.0484489
2 75 -0.16862 0.129098
2 78 -0.133465 0.267787
2 79 0.0524634 -0.0652006
2 80 -0.0120068 -0.0905906
2 81 -0.0784381 0.0503657
2 82 -0.0288228 -0.0493525
2 84 -0.119716 -0.271821
2 85 -0.126538 -0.0874051
0 1175 -0.278635 0.116171
2 1175 -0.210704 0.0978363
2 88 -0.152099 0.207379
2 89 -0.190429 0.0563171
2 95 0.00493709 -0.0848293
2 96 -0.189904 0.0565252
2 97 -0.122063 0.12345
0 1176 -0.279836 0.11408
2 1176 -0.211104 0.0966075
2 100 -0.127697 0.232279
2 101 -0.101334 -0.288533
2 103 -0.158398 -0.24624
2 104 -0.0359576 0.0885475
0 1177 0.0284278 -0.0141509
2 1177 0.0705708 -0.00169223
2 106 -0.00416234 0.124689
2 107 -0.101204 -0.0781457
0 1178 -0.0528185 0.0813101
2 1178 -0.0333227 0.088651
2 108 -0.0748142 0.194064
2 109 -0.0511413 0.281259
2 110 -0.0770537 -0.11347
2 100 -0.127842 0.232606
2 111 -0.105712 0.0788838
0 101 -0.118697 -0.292481
2 120 -0.125382 -0.144665
2 121 -0.10513 0.121142
0 1179 -0.0869764 0.126423
2 1179 -0.0677905 0.130087
2 123 0.0236281 -0.0853418
2 127 -0.186811 0.0589142
0 1180 -0.126987 0.102889
2 1180 -0.107527 0.101982
2 129 0.048822 0.118802
2 131 -0.0514584 0.144253
2 133 -0.00427106 0.124646
2 137 -0.112222 0.124185
2 138 -0.0461862 -0.0942599
2 139 -0.118985 0.068205
2 140 -0.116799 0.223943
2 141 -0.117006 0.224077
0 1181 -0.146034 0.122511
2 1181 -0.123158 0.120063
2 145 -0.0845132 0.116724
2 146 -0.125992 0.120735
2 147 -0.114621 -0.11035
2 148 -0.13562 0.136885
2 149 -0.0265283 -0.0711851
2 152 -0.112068 0.129095
0 1182 -0.0679355 0.00968784
2 1182 -0.0487095 0.0149768
2 153 -0.071279 -0.0348842
2 154 -0.0752704 -0.0866295
2 155 -0.0286154 -0.0829983
2 156 -0.107697 0.101918
2 157 -0.0944797 0.12857
0 1183 -0.0813731 0.198117
2 1183 -0.059184 0.202048
2 161 -0.067828 -0.060411
2 162 -0.121796 -0.10542
2 163 -0.0811332 0.0883393
2 164 -0.215274 0.0934407
2 165 -0.112856 0.0584712
2 166 -0.0728947 0.291967
2 169 -0.141651 0.226063
2 170 -0.105497 0.0834872
2 172 -0.135283 0.102566
2 173 -0.0421818 0.178999
0 1184 -0.132179 0.133128
2 1184 -0.111777 0.132646
2 174 -0.102634 0.123462
2 177 -0.118646 -0.0879857
2 178 -0.0814765 -0.040692
2 179 -0.0274589 0.195443
0 1185 -0.132126 0.123026
2 1185 -0.111678 0.121569
2 180 0.0137927 0.0185714
2 183 -0.115865 -0.189995
2 184 -0.0332671 0.17695
2 185 -0.0441924 0.202154
2 187 -0.0727972 0.293709
2 188 0.0278318 0.136694
2 189 -0.046804 -0.049184
2 190 0.00408554 -0.229162
2 191 -0.058236 0.196628
2 192 -0.0816162 0.182194
2 193 -0.126731 -0.0965827
2 182 -0.0182016 0.0679608
0 1186 -0.17194 -0.230851
