9 3996 16019
4 876 -0.209292 0.000630104
4 639 -0.321132 -0.145526
4 640 -0.0434403 0.110688
0 1470 0.0512548 0.0888304
4 1470 0.0763358 0.129422
0 1462 0.351959 0.109445
0 796 0.381945 0.0135579
4 878 -0.389583 0.168442
5 1 -0.0125962 0.181469
5 6 0.311643 0.151896
5 7 -0.152328 -0.162848
5 1012 0.301353 -0.0194469
0 1471 0.514827 -0.0223848
5 1471 0.428803 0.0568805
5 10 0.365069 -0.00316286
5 11 0.328384 0.158235
5 13 0.330029 0.158245
5 647 -0.255616 -0.0122292
5 15 0.330714 -0.00108344
5 16 -0.253058 -0.0333413
5 1015 -0.526135 -0.0367999
5 648 -0.560563 -0.0297029
5 881 0.321445 0.156165
5 1015 -0.527796 -0.0363343
5 18 0.417352 0.134444
5 882 -0.525065 -0.0371641
5 22 -0.137345 -0.17922
5 24 0.392152 -0.0083058
5 25 0.301927 0.151069
5 883 0.349477 -0.0496541
5 884 -0.237123 -0.00615826
5 28 0.341767 -0.0495033
5 29 -0.188576 -0.00984202
5 652 -0.329614 -0.109793
5 1021 -0.483191 0.179133
5 32 0.00776135 0.228128
5 1023 0.251593 0.00188443
5 886 -0.311968 -0.15816
5 36 0.420088 0.0574288
5 654 -0.13154 -0.120956
5 38 0.320263 0.172695
5 39 0.225021 0.10064
5 1028 -0.298129 -0.16158
5 40 0.258189 0.0126872
5 41 -0.119722 -0.177424
5 43 0.417079 0.144332
5 45 -0.179363 -0.0202956
5 46 0.341584 -0.00948796
5 657 -0.377072 -0.0516211
5 1033 -0.372424 -0.0413581
5 658 -0.339649 -0.130719
5 889 -0.502844 -0.00975552
0 1472 -0.447322 0.15796
5 1472 -0.475984 0.19667
5 52 -0.183745 0.108818
5 53 -0.0579285 -0.115302
5 54 -0.123764 -0.199939
5 56 -0.288221 -0.102289
5 59 -0.117534 -0.0751375
5 60 -0.383319 -0.0638478
5 62 -0.438634 0.150201
5 662 -0.49017 0.104825
5 63 -0.187806 -0.017651
5 892 -0.325253 -0.129446
5 64 -0.232974 0.0010327
5 1042 -0.360261 -0.0210172
5 1043 0.33207 -0.181222
5 67 -0.255997 0.1445
5 70 0.412306 -0.0224916
5 72 0.346676 0.0169856
5 895 0.337228 -0.0397096
5 75 0.253804 -0.0443941
5 77 0.244083 0.102497
5 78 -0.298697 -0.129431
5 1050 -0.309435 -0.146889
5 664 0.338876 -0.0397362
5 79 -0.131362 -0.167152
5 80 -0.109327 -0.148577
5 82 0.246069 -0.0564374
5 83 -0.0909673 -0.196531
5 84 -0.0695223 -0.0557316
5 1056 -0.32345 -0.132531
5 87 -0.367011 -0.0126647
5 88 0.262884 -0.0527679
5 896 -0.52672 0.169114
5 1064 0.334328 -0.0401733
5 1067 0.445615 -0.040178
5 93 -0.0450002 -0.117816
5 94 -0.466639 0.0463997
5 95 -0.066082 -0.0427111
0 1473 0.321371 -0.109506
5 1473 0.247446 -0.0318931
5 1062 -0.456636 0.141134
5 98 0.32677 -0.0892039
5 104 0.389142 -0.016034
5 107 -0.125878 0.131594
5 109 -0.242862 0.142951
5 112 0.278249 0.124811
5 113 0.0641253 0.206124
5 114 -0.337472 0.144831
5 115 0.340921 0.149818
5 116 0.340517 0.14928
5 117 0.237085 0.136731
5 119 0.355457 0.105001
0 1474 -0.343672 -0.104241
5 1474 -0.364478 -0.0380826
5 126 -0.413649 0.168896
5 1082 -0.514869 0.215937
5 1083 0.287458 -0.0983222
0 1475 -0.399915 0.0328811
5 1475 -0.440803 0.0892684
5 129 0.237886 0.137284
5 135 -0.0382198 -0.0890494
0 1475 -0.400387 0.0325651
5 1085 -0.314641 -0.173214
5 136 -0.195049 -0.00505784
5 139 0.0712436 0.211675
5 140 0.326209 0.0697162
5 141 -0.0757299 -0.0695195
5 143 0.377049 0.0719436
5 145 -0.09881 -0.17858
5 146 0.0576029 0.182355
5 681 -0.076033 -0.121083
5 147 0.219596 0.0856622
5 148 -0.0654285 -0.0994581
5 149 -0.11432 0.106516
5 1099 0.445634 -0.0979053
5 150 0.000247592 0.178402
5 1100 0.411154 -0.0273089
5 151 -0.100178 -0.168818
5 150 0.000130323 0.177992
5 154 -0.263377 -0.0104924
5 155 -0.46396 0.197328
5 157 -0.343544 -0.0319306
5 158 -0.0940361 -0.156721
5 160 0.23371 0.13787
5 164 0.308559 0.120522
5 167 -0.0105376 0.237397
5 168 -0.284272 0.130546
5 162 -0.345641 -0.11794
5 178 -0.470698 0.190133
5 179 0.016948 0.141643
5 907 0.286789 -0.219603
5 164 0.308485 0.121174
5 180 -0.14538 0.129331
5 182 0.370042 0.00975263
5 183 -0.133036 0.117969
5 1122 0.244087 -0.246733
5 185 0.355376 -0.00874854
5 187 0.29052 0.116668
5 188 0.392675 0.124241
5 1128 -0.326913 0.115057
5 190 0.361929 -0.0692082
5 192 -0.335452 0.129634
5 193 0.374206 -0.0135866
5 195 0.327747 0.0866432
5 196 -0.0513692 -0.101815
5 199 -0.108966 -0.161814
5 1133 0.359709 0.123451
5 201 0.0869141 0.173686
5 202 0.327804 0.102174
5 203 0.320264 0.15182
5 1135 0.306242 -0.0977263
5 205 0.236162 0.0795535
5 207 -0.351869 -0.00308643
5 209 -0.140873 -0.00806952
5 210 -0.107886 -0.17091
5 211 0.339963 0.092895
5 695 -0.495 0.0993591
5 696 -0.491964 0.124444
0 1476 0.373693 -0.278697
5 1476 0.268971 -0.179482
5 213 0.351045 0.124766
5 214 -0.0478224 -0.0770908
5 216 -0.269307 -0.0859389
5 913 0.296606 0.0986904
5 699 0.0915823 0.145224
5 219 -0.186913 0.139383
5 220 0.0552795 0.167774
5 221 -0.0749149 -0.0892241
5 222 0.273234 0.100932
5 225 0.44147 0.110778
5 226 0.302199 0.109686
5 228 0.408504 0.157266
5 230 0.371196 0.0567925
5 231 0.259878 -0.0262505
5 232 -0.21 0.144214
5 233 -0.10763 -0.210056
5 234 -0.295162 -0.00597959
5 1155 0.404409 0.0390246
5 235 0.433429 0.116907
5 1156 -0.198104 -0.0236367
5 237 -0.0701369 0.103404
5 1157 0.271989 -0.103019
5 239 0.345395 0.0691854
0 1477 -0.543566 -0.0274203
5 1477 -0.568563 0.0349039
0 1478 -0.455405 -0.0358081
5 1478 -0.493302 0.0304162
5 247 -0.347001 -0.0477253
5 249 0.223623 0.122475
5 252 0.352316 0.176055
5 254 -0.105906 -0.11947
5 255 -0.0631481 -0.0881546
5 1168 -0.367303 -0.0330567
5 259 -0.0831659 -0.151721
5 1171 -0.513751 0.204418
5 265 -0.0871514 -0.151282
5 266 -0.135861 0.13547
5 717 -0.488223 0.121306
5 267 -0.147051 0.0175965
5 268 0.395904 0.136767
5 270 -0.377561 -0.0269516
5 720 -0.501234 0.12656
5 276 0.363884 0.125311
5 278 -0.349508 -0.14948
5 279 0.255039 0.116779
5 724 0.383224 0.0695961
0 1479 -0.105715 -0.262074
5 1479 -0.149321 -0.175007
5 280 -0.041196 -0.104167
5 285 -0.311386 -0.0918047
5 287 -0.315843 -0.138771
5 728 -0.386953 -0.0505324
5 729 -0.275278 0.0116072
5 288 -0.350893 0.137417
5 289 -0.0525066 -0.125112
5 1184 -0.0404424 -0.106803
0 1480 -0.0747794 -0.296505
5 1480 -0.123192 -0.204982
5 292 -0.431139 0.213855
5 293 -0.313827 -0.0918526
5 927 -0.328877 -0.12408
5 295 -0.457177 0.076761
5 296 0.326999 -0.02919
0 1481 -0.0978952 -0.256561
5 1481 -0.144413 -0.16851
5 1187 0.319596 -0.0914722
5 299 0.358189 0.00581191
5 301 0.464556 0.0552884
0 1482 -0.245639 -0.197667
5 1482 -0.279899 -0.118356
5 305 -0.00776179 0.15091
5 1192 -0.330409 -0.181342
5 1193 -0.0399307 -0.10339
5 306 -0.147399 -0.033281
5 307 -0.306788 -0.129207
5 308 -0.287967 -0.0744444
5 735 -0.457249 0.153501
5 304 -0.353812 -0.178411
5 309 -0.0994191 -0.114841
5 314 0.0714241 0.158108
5 315 -0.14697 -0.0219487
5 316 0.364545 0.0910408
5 261 -0.0513687 -0.0466427
5 741 -0.240645 -0.0189119
5 320 0.240559 0.0959268
5 321 0.364765 0.0907806
0 1483 -0.0866491 -0.297786
5 1483 -0.133387 -0.205677
5 324 0.00619792 0.150457
5 745 -0.253184 -0.0192838
5 325 0.40202 0.0608949
5 326 -0.0827705 -0.201656
5 327 0.3527 0.00784749
0 1484 0.356443 -0.204292
5 1484 0.280257 -0.118313
5 746 -0.403115 0.0537596
5 329 0.399102 -0.0182786
5 330 0.0142829 0.170491
5 331 0.430935 -0.0508803
5 1220 -0.430779 0.208936
5 335 0.463004 0.0831978
5 339 -0.14377 -0.0594193
5 340 -0.00108161 0.0729614
5 342 -0.140955 -0.165338
5 935 -0.455876 0.121137
5 754 -0.351481 -0.0391756
5 344 0.379402 0.050973
0 1485 0.496301 -0.0812222
5 1485 0.400954 0.00140572
5 345 -0.000729486 0.0731266
5 310 -0.27729 0.0236855
5 349 0.0334242 0.15123
5 756 -0.32771 -0.078354
5 352 -0.230985 0.117582
5 353 -0.30184 0.000803542
5 355 0.3695 0.164159
5 758 -0.347736 -0.0658214
5 356 -0.240047 -0.0275387
5 358 0.356867 -0.0228161
5 360 0.455594 0.103453
5 361 -0.125977 -0.129778
5 941 -0.226609 -0.00486845
5 1237 -0.276766 -0.0139817
5 364 -0.321239 0.14375
5 365 -0.326282 0.137708
5 368 -0.124886 -0.132297
5 942 -0.50427 0.217228
5 371 0.306747 0.0689662
5 372 -0.197445 -0.1041
5 763 -0.357963 -0.0537428
0 1486 -0.10889 -0.101037
5 1486 -0.166324 -0.0289738
5 374 0.0406488 0.154511
5 375 -0.21969 0.101994
5 379 0.337654 0.005683
5 381 -0.293304 -0.0914562
5 764 -0.245413 -0.0173469
5 385 -0.17002 0.135451
5 947 0.0284293 0.1502
5 392 0.410006 0.10147
5 394 0.00792575 0.156615
5 767 -0.44426 0.0401346
5 396 0.292208 0.104316
5 397 -0.185258 0.128761
5 398 -0.16373 -0.125305
5 400 -0.310881 -0.134363
5 403 -0.266646 0.119124
5 405 -0.154492 -0.013007
5 406 0.4692 0.101201
5 407 0.00881322 0.145671
5 771 -0.431738 0.0342534
5 772 -0.493194 0.0909353
5 409 -0.152254 0.12212
5 410 -0.0976477 0.00143937
5 411 -0.117185 -0.188662
5 412 0.04145 0.227874
5 413 -0.304148 0.00991556
5 416 -0.140726 -0.0200393
5 418 -0.131051 0.096736
0 1487 0.00682785 0.117827
5 1487 -0.0618134 0.174657
5 419 -0.421829 -0.137928
0 1488 -0.542269 -0.0143869
5 1488 -0.562068 0.0454261
5 421 -0.198995 0.136536
5 775 -0.430586 0.031336
5 424 -0.347882 0.0982293
5 775 -0.430943 0.0316962
5 776 -0.224769 0.110451
5 426 0.336635 0.0648332
0 1489 0.132408 0.0795663
5 1489 0.0258702 0.145669
5 951 -0.012969 0.214688
0 1490 -0.415542 0.0198809
5 1490 -0.455802 0.0768491
5 430 -0.322099 0.149699
0 1491 -0.379192 0.0134957
5 1491 -0.420829 0.0721914
5 431 -0.264676 0.166948
5 432 -0.227955 0.149015
0 292 -0.386031 0.173994
5 1284 0.370116 -0.0175246
0 1492 -0.177432 0.0442584
5 1492 -0.220182 0.0993346
5 440 0.379681 0.0244
5 441 -0.370226 -0.166402
5 442 -0.137498 -0.0686497
0 1493 -0.528902 0.0546337
5 1493 -0.554186 0.104655
0 1494 0.493441 0.0977047
5 1494 0.409751 0.171901
5 1293 -0.286396 -0.0333619
5 784 -0.3344 -0.0854089
5 449 0.20512 0.0396919
0 1495 -0.0274027 -0.272701
5 1495 -0.0801862 -0.185246
5 956 -0.476757 0.0998171
5 452 -0.257882 0.158771
5 453 -0.156763 0.141749
5 454 -0.3317 -0.134714
5 455 0.40824 0.0787012
5 456 -0.277529 -0.0888476
5 457 -0.106761 -0.199124
5 458 -0.0737695 -0.00365675
5 461 0.393024 0.115759
5 464 -0.129641 0.0483133
5 1303 0.265363 0.0268613
5 467 -0.129434 0.0481862
5 469 -0.0668719 -0.116535
5 470 -0.158268 0.108845
5 787 -0.512402 0.0937285
5 472 0.38265 0.178237
5 473 0.0292959 0.0905324
5 475 0.00938726 0.104236
5 794 -0.299608 -0.0382743
5 798 -0.353313 -0.129932
5 477 0.233782 0.0703735
5 478 -0.131517 -0.0237496
5 799 -0.502114 0.142075
5 479 -0.29071 0.0997546
5 480 -0.25734 0.155664
5 1315 0.256824 0.0477053
5 481 0.0142092 0.148009
5 482 -0.0701972 -0.00133356
5 966 -0.511799 0.0743064
5 967 -0.298001 -0.0347719
5 484 -0.237445 -0.0410699
5 1320 0.425456 -0.143966
0 1496 -0.0278881 -0.238948
5 1496 -0.0792211 -0.154275
5 485 -0.29097 0.0991099
0 1497 0.505436 -0.12992
5 1497 0.40474 -0.0417805
0 1498 0.40851 0.11136
5 1498 0.32271 0.182832
5 486 0.252167 0.0201472
5 1322 0.35554 0.0668666
5 968 -0.307606 -0.0198569
5 1323 -0.229788 -0.0778786
5 802 -0.483065 0.0944174
5 804 -0.0959764 -0.133501
5 489 -0.133631 -0.0438629
0 1499 -0.301147 0.00508899
5 1499 -0.326195 0.0613102
0 1500 0.401044 -0.0518948
5 1500 0.314782 0.0266924
0 1501 -0.379171 -0.101011
5 1501 -0.391199 -0.0346822
5 970 -0.471961 0.111953
5 1333 -0.286062 -0.138828
5 490 0.00187966 0.137587
5 491 -0.243559 0.128408
5 492 -0.0902905 -0.0577753
5 971 0.309825 -0.205629
5 1337 -0.188521 0.0822887
5 493 0.0820763 0.206314
5 494 0.412494 0.0849804
5 496 -0.228059 -0.0815363
5 497 -0.445443 0.0586141
5 498 0.0401844 0.0873424
5 807 -0.350504 -0.137128
0 1502 -0.391594 0.0182749
5 1502 -0.432543 0.0755589
5 500 0.425831 0.0934335
5 501 -0.351182 -0.0346513
5 502 -0.121278 0.0575296
0 1503 -0.316036 -0.133817
5 1503 -0.340741 -0.0620781
0 1504 -0.235092 -0.0935741
5 1504 -0.278597 -0.0236408
5 506 0.196395 0.037309
5 507 0.289834 0.0980283
5 1353 -0.412589 0.0301355
5 1354 0.0793784 0.207229
5 511 -0.0949506 -0.121182
5 790 -0.474889 0.0977066
5 505 -0.252281 0.131305
5 512 0.352787 -0.0156048
5 797 0.304852 0.18012
5 1357 -0.473123 0.117064
5 513 -0.276951 -0.0434802
5 515 0.0175307 0.170581
5 516 0.0126712 0.0918399
5 813 -0.115788 -0.121774
5 517 -0.290644 0.00738218
0 1505 -0.252325 -0.0950857
5 1505 -0.292434 -0.025718
5 518 -0.310697 0.143662
5 979 -0.482887 0.137183
5 522 -0.338459 -0.170742
5 523 0.381355 0.0221442
5 525 0.318443 0.0862503
5 526 0.0903171 0.158156
5 527 -0.235193 0.105568
5 1368 -0.521395 0.0959187
0 1506 0.160678 -0.140731
5 1506 0.155084 -0.0777962
5 530 -0.221107 0.141259
5 818 -0.488835 0.132978
5 819 -0.508443 0.0832052
5 533 0.218746 0.17232
5 534 0.257407 0.173582
5 820 0.268419 0.0837209
5 538 -0.148504 -0.0902959
5 542 -0.338911 0.155299
0 1507 0.315234 -0.188316
5 1507 -0.026617 -0.0419403
5 825 0.0181162 0.134477
5 983 -0.100117 -0.0352212
5 547 -0.356461 0.0995994
5 1383 -0.112732 -0.132095
5 550 -0.33147 -0.128429
5 985 0.34695 -0.16667
5 826 -0.138291 -0.155751
5 827 -0.110358 0.138537
5 554 0.39197 0.0844821
5 830 -0.343235 0.151615
5 555 -0.36744 -0.165689
0 1508 0.424991 0.0735339
5 1508 0.334092 0.147238
0 1509 -0.31917 -0.259592
5 1509 -0.347322 -0.169652
5 556 -0.00701291 0.190152
5 833 -0.544779 0.161031
0 1510 0.390471 0.117434
5 1510 0.298169 0.188087
5 981 0.259377 0.204163
5 559 -0.12217 -0.0647155
5 563 0.085298 0.20689
5 1398 -0.452627 0.145881
5 1399 0.136002 -0.0658468
5 565 -0.063233 0.058903
5 566 -0.243399 0.158544
5 1403 0.277106 0.0681874
5 1404 0.361814 -0.0309972
5 1405 -0.230318 -0.0128925
5 570 -0.209496 0.108669
5 572 -0.278267 0.121754
0 1511 0.144018 -0.137465
5 1511 0.134978 -0.0723605
5 575 0.41781 0.0907192
5 580 -0.0940523 0.0897572
0 1512 -0.457681 0.0869108
5 1512 -0.491286 0.133824
5 583 -0.0582915 0.0718967
5 394 0.0225279 0.159957
5 844 -0.499676 0.073024
5 585 -0.2801 0.149142
5 587 -0.305072 0.0862909
5 1430 0.0966319 0.21101
5 1432 0.387405 0.0916407
0 1513 0.221158 0.142108
5 1513 0.117547 0.207444
5 992 -0.29947 -0.0647232
5 595 0.194666 0.0697513
5 993 -0.333675 0.158843
5 582 -0.115989 -0.000476596
5 1433 -0.452834 0.136408
5 994 -0.17966 0.0750669
0 1514 0.170644 0.123687
5 1514 0.0679781 0.187162
5 995 -0.301004 -0.115865
5 1439 -0.431726 0.0474281
0 1515 -0.251242 0.0782646
5 1515 -0.286761 0.12836
0 1516 0.0837204 0.0930468
5 1516 -0.0102293 0.157023
0 1517 0.416527 0.113726
5 1517 0.328808 0.186238
5 997 -0.500317 0.151808
5 606 -0.0642348 0.119277
0 1518 -0.347448 0.0813462
5 1518 -0.363479 0.127089
5 614 0.0793533 -0.129524
0 1519 -0.186499 -0.12731
5 1519 -0.24132 -0.0517203
0 1520 0.227725 0.150976
5 1520 0.124094 0.215719
5 617 0.410337 0.11014
5 1455 0.30189 -0.278484
5 1456 -0.0858196 -0.128558
5 621 -0.308756 -0.0815125
5 624 0.0712181 -0.130458
0 1521 -0.0116283 -0.00840803
5 1521 -0.0620442 0.0545661
0 1522 -0.316507 -0.156817
5 1522 -0.342039 -0.0815434
0 1523 -0.387354 0.229525
5 1523 -0.431414 0.262335
0 1524 -0.40765 0.0495952
5 1524 -0.449944 0.103242
0 1525 0.161385 -0.129389
5 1525 0.154668 -0.0649224
0 1525 0.159802 -0.129211
0 1526 0.175304 -0.135514
5 1526 0.161995 -0.0705649
5 621 -0.304414 -0.0823129
5 632 -0.426032 0.209159
5 1424 -0.151363 -0.13958
5 635 -0.0959505 -0.107222
5 1468 0.396771 0.0781903
5 636 -0.0701593 0.123431
5 637 0.0525833 0.0843368
5 641 0.29171 0.183986
6 1007 0.00828533 0.196799
6 1 -0.047612 0.194238
6 6 0.277413 0.163992
6 8 0.306075 -0.0134786
6 9 0.278272 0.163595
6 10 0.32705 0.0111334
6 11 0.295709 0.170852
6 12 -0.343905 -0.0670405
6 647 -0.281694 0.00429239
6 15 0.293702 0.0129509
6 16 -0.279143 -0.0162519
6 20 0.295656 0.169665
6 22 -0.162745 -0.160291
6 24 0.353969 0.00569671
6 25 0.268951 0.163288
6 884 -0.263801 0.0102853
6 28 0.304095 -0.035083
6 29 -0.21564 0.00633742
6 652 -0.351536 -0.0911017
0 1527 0.293762 -0.0475013
6 1527 0.197094 0.0423835
6 886 -0.335732 -0.138414
6 36 0.384311 0.0705423
6 37 -0.272587 0.00907082
6 38 0.286105 0.183886
6 1028 -0.321884 -0.140505
6 655 -0.155766 -0.103672
6 41 -0.145933 -0.158698
6 1030 -0.354935 -0.153977
6 43 0.381533 0.156213
6 44 0.238967 -0.151696
6 45 -0.206539 -0.00396348
6 46 0.304372 0.00477169
6 47 -0.392948 -0.045691
0 1528 -0.435597 -0.0303444
6 1528 -0.498946 0.0484087
6 657 -0.399245 -0.0329167
6 1033 -0.392098 -0.0243045
6 49 0.359286 -0.268069
6 54 -0.150898 -0.179569
6 56 -0.310153 -0.0841412
6 59 -0.144225 -0.0568088
6 60 -0.403069 -0.0460693
6 890 -0.0570133 0.174454
6 61 -0.40128 -0.0192804
6 662 -0.513826 0.12035
6 63 -0.214875 -0.00121776
6 893 0.192008 0.0846708
6 64 -0.259404 0.0172797
6 1041 -0.00428612 0.187548
6 68 0.259764 -0.152221
6 70 0.374825 -0.00811274
6 79 -0.157408 -0.148558
6 84 -0.0957744 -0.0395777
6 88 0.228428 -0.0376153
6 77 0.211781 0.11618
6 91 0.312687 0.013742
0 1529 -0.00387947 -0.109839
6 1529 -0.38535 0.00295267
6 104 0.351336 -0.00194873
6 1070 -0.480522 0.155009
6 111 0.255856 -0.144488
6 112 0.246211 0.137459
6 113 0.0302001 0.218
6 115 0.305807 0.161792
6 116 0.305593 0.161341
6 119 0.319271 0.117516
6 120 -0.347426 -0.109829
6 95 -0.091535 -0.0264209
6 122 -0.349651 0.0208131
0 1530 -0.109929 0.0173394
6 1530 -0.177103 0.0958723
6 901 -0.402705 -0.0710705
6 134 0.359472 0.00250614
6 1475 -0.464933 0.105058
6 1085 -0.336209 -0.153027
6 136 -0.221904 0.0111094
6 1089 -0.38441 -0.0350904
6 139 0.0367483 0.223545
6 140 0.291928 0.0828728
6 141 -0.1016 -0.0530228
6 143 0.341512 0.0845516
6 679 -0.0880225 -0.0604088
6 144 -0.461086 0.107084
6 152 0.0347447 0.22208
6 154 -0.289139 0.00639475
6 156 -0.396671 -0.0343131
6 1105 0.393997 0.133643
6 159 0.314837 -0.0447147
6 161 -0.133754 -0.162261
6 164 0.273208 0.133474
6 1109 -0.137655 0.119845
6 166 0.25967 -0.17588
6 171 0.262691 -0.174686
6 1114 -0.509066 0.120092
6 1119 -0.000769094 0.179698
6 182 0.334058 0.0239414
6 185 0.317578 0.0053189
6 188 0.356499 0.136181
6 189 0.289214 0.117197
6 688 0.341984 0.15846
6 190 0.322916 -0.0543536
6 193 0.336012 0.000629171
6 195 0.292484 0.0990728
0 1531 0.325274 -0.08414
6 1531 0.217827 0.00854401
6 199 -0.135636 -0.143445
6 1133 0.323773 0.136002
6 202 0.292337 0.114201
6 203 0.285857 0.163771
6 1135 0.272155 -0.0828116
6 205 0.204532 0.0923808
6 1139 0.0598191 0.149376
6 210 -0.134201 -0.152108
6 910 0.24079 -0.131857
6 211 0.303961 0.105676
6 696 -0.514229 0.138036
6 213 0.314933 0.13696
6 216 -0.292023 -0.0678838
6 913 0.261918 0.111544
6 222 0.241876 0.113294
0 1532 0.526478 -0.328913
6 1532 0.351086 -0.206489
6 225 0.406087 0.122873
6 228 0.3732 0.169007
6 917 0.200598 0.0507568
0 1533 0.503167 0.0803693
6 1533 0.410209 0.16702
6 230 0.335522 0.0698847
6 234 -0.319428 0.0104355
6 1154 -0.521376 0.126766
6 236 -0.164533 -0.105281
6 1156 -0.221308 -0.00696161
6 239 0.307343 0.0817386
6 241 0.0624637 0.146897
6 919 -0.446165 -0.00321989
6 246 0.34967 -0.214657
6 247 -0.367383 -0.0304693
6 250 0.301354 -0.198075
6 252 0.317651 0.187909
6 705 0.188237 0.0557584
6 1168 -0.387139 -0.0157417
6 257 0.236873 -0.178821
6 259 -0.109878 -0.133759
6 262 0.0379458 0.172386
6 265 -0.113929 -0.133697
0 1534 -0.104164 -0.050149
6 1534 -0.170597 0.0322782
6 717 -0.511325 0.136313
6 268 0.360175 0.148861
6 719 -0.266834 -0.00176476
0 1535 0.406156 -0.119976
6 1535 0.285333 -0.0226406
6 272 0.384342 -0.0256589
0 1536 -0.143802 -0.0676488
6 1536 0.270312 -0.00912134
6 275 0.239095 -0.164068
6 1177 -0.30881 0.0472777
6 282 -0.147268 -0.18846
6 283 -0.304253 -0.0565213
6 285 -0.332604 -0.074225
6 728 -0.406385 -0.0331052
6 289 -0.078857 -0.108095
6 1480 -0.149393 -0.185614
6 293 -0.334439 -0.0738507
6 1481 -0.169332 -0.149627
6 297 0.240628 -0.170057
6 1187 0.284656 -0.0761493
6 299 0.320851 0.0195225
6 308 -0.309859 -0.0568408
6 310 -0.302315 0.0390849
6 311 0.223844 -0.18302
6 315 -0.174065 -0.00650765
6 316 0.329363 0.103694
0 1537 0.371004 0.062918
6 1537 0.250094 0.147356
6 740 0.212771 0.0827642
6 318 0.218347 -0.150208
6 319 0.302533 -0.135356
6 1483 -0.158909 -0.186119
6 745 -0.279237 -0.00256438
6 325 0.366735 0.0734948
6 1210 -0.432987 0.0651138
6 327 0.316081 0.0218041
6 746 -0.427929 0.0693349
6 330 -0.0210357 0.183259
6 331 0.391106 -0.0372235
6 1218 -0.493945 0.178275
6 339 -0.169652 -0.0427252
6 344 0.343953 0.0641006
6 755 -0.243036 -0.0239196
6 348 0.31373 -0.127497
6 756 -0.349256 -0.0606509
6 351 0.236919 -0.190388
6 940 -0.0582211 0.195022
6 353 -0.324633 0.0168172
6 758 -0.368172 -0.0479578
6 356 -0.265515 -0.0103865
6 357 -0.163254 -0.124952
6 358 0.318597 -0.00844609
6 359 -0.370117 -0.0487103
6 360 0.420989 0.115128
6 368 -0.150723 -0.112446
6 370 0.229739 -0.151894
6 371 0.272716 0.081567
6 943 -0.187469 -0.109512
6 763 -0.377534 -0.0360772
6 376 0.26422 -0.184687
6 379 0.300468 0.0198821
6 381 -0.31559 -0.0739396
6 382 0.00743578 0.207357
6 392 0.373969 0.113976
6 395 -0.0470432 0.181016
0 1538 -0.196908 -0.130184
6 1538 -0.251699 -0.0384727
6 768 -0.31706 -0.0661151
6 405 -0.181178 0.00316112
6 771 -0.455661 0.0508351
6 772 -0.517889 0.106197
0 1539 0.391326 -0.0584711
6 1539 0.21559 0.0368633
6 411 -0.143309 -0.169815
0 1540 0.103758 0.0888221
6 1540 -0.0292417 0.164122
6 414 0.289789 0.154045
6 1268 -0.253697 -0.0452556
6 416 -0.167686 -0.00399722
6 417 0.284503 0.0266526
0 1541 0.34016 -0.025367
6 1541 0.234613 0.0634505
6 775 -0.454216 0.0479723
6 422 0.345434 0.183823
6 425 -0.173243 -0.0851115
0 1542 0.441092 0.0392609
6 1542 0.312651 0.126176
6 1276 0.262947 -0.163966
6 426 0.301468 0.0783197
6 1491 -0.445025 0.0879468
6 1281 0.31705 -0.171687
6 1282 0.320314 0.0921721
6 434 0.360898 0.15808
6 435 -0.382907 -0.150531
6 1284 0.331721 -0.00334211
6 438 -0.337168 0.162201
6 952 -0.547906 0.129883
6 1286 -0.452889 0.226806
6 440 0.34488 0.0354216
0 1543 -0.474039 0.0544921
6 1543 -0.533154 0.122518
6 446 -0.286712 0.179577
6 956 -0.500004 0.116438
6 787 -0.534935 0.109403
6 455 0.373618 0.0907335
6 456 -0.300203 -0.071062
6 788 -0.265415 0.00302176
6 457 -0.133293 -0.180128
6 463 -0.0115788 0.164469
6 1305 0.444228 -0.173536
6 958 -0.0347562 0.151178
6 469 -0.0934732 -0.0990381
6 471 0.227482 0.179722
6 787 -0.535464 0.109452
6 477 0.20154 0.0835212
6 964 0.263879 -0.198396
6 481 -0.0216071 0.161353
6 965 0.434813 0.126435
6 967 -0.321796 -0.0176319
6 1496 -0.107007 -0.135382
6 1498 0.287641 0.194156
6 1322 0.320363 0.0796466
0 1544 -0.234395 0.132869
6 1544 -0.294439 0.198263
6 802 -0.509695 0.109106
0 1545 -0.390123 0.018257
6 1545 -0.455233 0.0908751
6 1500 0.280012 0.0401565
6 472 0.349918 0.190173
6 493 0.0472169 0.218687
6 494 0.376832 0.0976756
6 497 -0.479061 0.072432
6 1346 0.356822 0.176256
6 1503 -0.361641 -0.0444393
6 503 -0.350376 0.0103092
6 1504 -0.304294 -0.00623664
0 1546 0.454299 -0.38675
6 1546 0.30896 -0.263948
6 507 0.255066 0.111074
6 1353 -0.436558 0.0467027
6 976 -0.394043 0.0114986
6 510 0.340541 -0.206609
6 514 -0.29903 -0.0577536
6 517 -0.315215 0.0232427
6 1505 -0.317342 -0.00837887
6 524 -0.316536 -0.0483439
6 1362 0.285365 -0.0646612
6 981 0.227258 0.21584
6 1368 -0.543579 0.111809
6 529 -0.308601 -0.0616777
0 1547 0.148399 0.133976
6 1547 -0.0468862 0.204305
6 817 -0.0337432 0.103732
6 1371 0.265118 -0.187917
6 980 0.239388 0.211714
